Seed_id,id,Title,Artist,Similarity,
120416,8655,Annie Waits,Ben Folds,0.026,1
120416,123335,Passenger Seat,Death Cab for Cutie,0.024,1
120416,72530,Make You Feel My Love,Adele,0.023,1
120416,174129,Jar of Hearts,Christina Perri,0.021,1
120416,65307,Dad,K's Choice,0.001,1
120894,145,Alone in Kyoto,Air,0.156,1
120894,60205,An Ending (Ascent),Brian Eno,0.154,1
120894,5596,Porcelain,Moby,0.138,1
120894,110703,Early,Chicane,0.113,1
120894,2360,Nightvision,Daft Punk,0.002,1
120911,22275,So Cold,Breaking Benjamin,0.313,1
120911,122801,Send the Pain Below,Chevelle,0.275,1
120911,124939,Paralyzer,Finger Eleven,0.24,1
120911,22055,Kryptonite,3 Doors Down,0.235,1
120911,120956,Broken,12 Stones,0.206,1
120911,10404,Click Click Boom,Saliva,0.204,1
120911,91886,Forever,Papa Roach,0.19,1
120911,64922,All Around Me,Flyleaf,0.188,1
120911,49156,Crawling in the Dark,Hoobastank,0.182,1
120911,22102,The Outsider,A Perfect Circle,0.171,1
120911,86956,Bother,Stone Sour,0.165,1
120911,11407,Smooth Criminal,Alien Ant Farm,0.134,1
120911,190069,Far From Home,Five Finger Death Punch,0.006,1
120917,124985,Decide,Flaw,0.045,1
120917,22275,So Cold,Breaking Benjamin,0.039,1
120917,49164,Too Little Too Late,Hoobastank,0.039,1
120927,122808,An Evening with El Diablo,Chevelle,0.114,1
120927,122800,Comfortable Liar,Chevelle,0.107,1
120927,124909,Above,Finger Eleven,0.061,1
120927,120956,Broken,12 Stones,0.056,1
120927,11407,Smooth Criminal,Alien Ant Farm,0.023,1
120956,124939,Paralyzer,Finger Eleven,0.301,1
120956,9343,So Far Away,Staind,0.266,1
120956,22287,Breath,Breaking Benjamin,0.248,1
120956,10404,Click Click Boom,Saliva,0.236,1
120956,120911,Wasteland,10 Years,0.233,1
120956,49156,Crawling in the Dark,Hoobastank,0.186,1
120956,22055,Kryptonite,3 Doors Down,0.182,1
120956,64922,All Around Me,Flyleaf,0.178,1
120956,9,Here Without You,3 Doors Down,0.169,1
120956,122801,Send the Pain Below,Chevelle,0.167,1
120960,120956,Broken,12 Stones,0.874,1
120960,124939,Paralyzer,Finger Eleven,0.188,1
120960,120911,Wasteland,10 Years,0.162,1
120960,64922,All Around Me,Flyleaf,0.132,1
120960,49156,Crawling in the Dark,Hoobastank,0.113,1
120960,122801,Send the Pain Below,Chevelle,0.091,1
120964,133466,Enigma,Trapt,0.132,1
120964,133003,Say I'm Sorry,Theory of a Deadman,0.06,1
120964,122796,Blank Earth,Chevelle,0.037,1
120964,124985,Decide,Flaw,0.03,1
121202,129450,Punk Rock Rebel,Millencolin,0.038,1
121248,15329,Punk Rock Song,Bad Religion,0.081,1
121248,1258,I Miss You,blink-182,0.074,1
121248,129196,I Believe I Can Fly,Me First and the Gimme Gimmes,0.028,1
121248,162177,Five Becomes Four,Yellowcard,0.001,1
121276,136025,Jaws Theme Swimming,Brand New,0.003,1
121298,121305,Kolapot,Amiina,1,1
121304,121305,Kolapot,Amiina,1,1
121304,142951,Window,The Album Leaf,0.068,1
121304,145,Alone in Kyoto,Air,0.001,1
121304,59223,Night Sight,Air,0,1
121305,189939,Sirens Call,Cats on Trees,0.001,1
121306,121309,Boga,Amiina,1,1
121309,121306,Saga,Amiina,1,1
121334,64922,All Around Me,Flyleaf,0.113,1
121334,22287,Breath,Breaking Benjamin,0.088,1
121334,120911,Wasteland,10 Years,0.078,1
121334,143800,Stare At The Sun,Thrice,0.061,1
121334,131663,Smile in Your Sleep,Silverstein,0.061,1
121334,122802,Closure,Chevelle,0.056,1
121334,107656,The Sharpest Lives,My Chemical Romance,0.002,1
121334,107659,House of Wolves,My Chemical Romance,0.002,1
121467,21375,Everything,Mary J. Blige,0.101,1
121467,44268,I Need Love,Robin Thicke,0.084,1
121467,172235,Mama Hold My Hand,Aloe Blacc,0.038,1
121470,3959,Little Things,India.Arie,0.171,1
121470,43802,Dragon Days,Alicia Keys,0.114,1
121470,44268,I Need Love,Robin Thicke,0.088,1
121533,122374,Dark Shadows,Caliban,0.08,1
121533,142922,Trophy Kill,The Agonist,0.05,1
121549,131534,The First Noble Truth,Shadows Fall,0.071,1
122008,129209,Auld Lang Syne,Me First and the Gimme Gimmes,0.038,1
122077,64529,Mutt,blink-182,0.058,1
122077,162160,Ocean Avenue,Yellowcard,0.041,1
122099,11407,Smooth Criminal,Alien Ant Farm,0.004,1
122099,2506,Viva Las Vegas,Dead Kennedys,0.003,1
122279,89538,This Is a Call,Foo Fighters,0.072,1
122279,11345,Mr. Jones,Counting Crows,0.035,1
122279,11366,One Headlight,The Wallflowers,0.033,1
122279,5950,Just a Girl,No Doubt,0.032,1
122279,3307,Epic,Faith No More,0.031,1
122279,2174,Round Here,Counting Crows,0.031,1
122279,137318,Moonshine,Feeder,0.021,1
122279,24715,Killing in the Name,Rage Against the Machine,0.018,1
122280,122281,Comedown,Bush,0.945,1
122280,51675,Burden in My Hand,Soundgarden,0.213,1
122280,6209,Alive,Pearl Jam,0.185,1
122280,89538,This Is a Call,Foo Fighters,0.141,1
122280,3307,Epic,Faith No More,0.113,1
122280,11345,Mr. Jones,Counting Crows,0.113,1
122280,11366,One Headlight,The Wallflowers,0.1,1
122280,122801,Send the Pain Below,Chevelle,0.095,1
122280,14067,Be Yourself,Audioslave,0.082,1
122280,6591,Losing My Religion,R.E.M.,0.073,1
122280,2174,Round Here,Counting Crows,0.073,1
122280,10908,Iris,Goo Goo Dolls,0.07,1
122280,22102,The Outsider,A Perfect Circle,0.07,1
122280,5950,Just a Girl,No Doubt,0.067,1
122280,22057,Duck and Run,3 Doors Down,0.066,1
122280,24715,Killing in the Name,Rage Against the Machine,0.057,1
122280,22055,Kryptonite,3 Doors Down,0.056,1
122280,124939,Paralyzer,Finger Eleven,0.047,1
122280,120911,Wasteland,10 Years,0.047,1
122280,64922,All Around Me,Flyleaf,0.035,1
122280,120956,Broken,12 Stones,0.027,1
122280,42169,Sober,Tool,0.003,1
122281,122280,Little Things,Bush,1,1
122281,89538,This Is a Call,Foo Fighters,0.162,1
122281,122801,Send the Pain Below,Chevelle,0.132,1
122281,3307,Epic,Faith No More,0.117,1
122281,11345,Mr. Jones,Counting Crows,0.115,1
122281,11366,One Headlight,The Wallflowers,0.112,1
122281,2174,Round Here,Counting Crows,0.095,1
122281,6591,Losing My Religion,R.E.M.,0.089,1
122281,10908,Iris,Goo Goo Dolls,0.079,1
122281,5950,Just a Girl,No Doubt,0.078,1
122281,22055,Kryptonite,3 Doors Down,0.078,1
122281,11407,Smooth Criminal,Alien Ant Farm,0.076,1
122281,24715,Killing in the Name,Rage Against the Machine,0.07,1
122281,124939,Paralyzer,Finger Eleven,0.057,1
122281,120911,Wasteland,10 Years,0.056,1
122281,49156,Crawling in the Dark,Hoobastank,0.047,1
122281,64922,All Around Me,Flyleaf,0.045,1
122281,120956,Broken,12 Stones,0.03,1
122281,42169,Sober,Tool,0.003,1
122283,122281,Comedown,Bush,1,1
122283,122280,Little Things,Bush,0.945,1
122283,6209,Alive,Pearl Jam,0.306,1
122283,53310,Bullet With Butterfly Wings,The Smashing Pumpkins,0.219,1
122283,3307,Epic,Faith No More,0.184,1
122283,11345,Mr. Jones,Counting Crows,0.157,1
122283,11366,One Headlight,The Wallflowers,0.142,1
122283,6591,Losing My Religion,R.E.M.,0.128,1
122283,5950,Just a Girl,No Doubt,0.109,1
122283,24715,Killing in the Name,Rage Against the Machine,0.109,1
122283,10908,Iris,Goo Goo Dolls,0.1,1
122283,6596,Shiny Happy People,R.E.M.,0.089,1
122283,2174,Round Here,Counting Crows,0.08,1
122283,122801,Send the Pain Below,Chevelle,0.006,1
122283,42169,Sober,Tool,0.003,1
122283,120911,Wasteland,10 Years,0.003,1
122286,122283,Machinehead,Bush,1,1
122286,122281,Comedown,Bush,1,1
122286,6209,Alive,Pearl Jam,0.319,1
122286,5942,Smells Like Teen Spirit,Nirvana,0.281,1
122286,7387,1979,The Smashing Pumpkins,0.255,1
122286,11345,Mr. Jones,Counting Crows,0.232,1
122286,53310,Bullet With Butterfly Wings,The Smashing Pumpkins,0.23,1
122286,11366,One Headlight,The Wallflowers,0.191,1
122286,6591,Losing My Religion,R.E.M.,0.165,1
122286,3307,Epic,Faith No More,0.154,1
122286,10908,Iris,Goo Goo Dolls,0.152,1
122286,122801,Send the Pain Below,Chevelle,0.151,1
122286,2174,Round Here,Counting Crows,0.146,1
122286,5950,Just a Girl,No Doubt,0.141,1
122286,9,Here Without You,3 Doors Down,0.11,1
122286,24715,Killing in the Name,Rage Against the Machine,0.109,1
122286,124939,Paralyzer,Finger Eleven,0.108,1
122286,86956,Bother,Stone Sour,0.003,1
122286,42169,Sober,Tool,0.003,1
122291,6209,Alive,Pearl Jam,0.194,1
122291,89538,This Is a Call,Foo Fighters,0.156,1
122291,53310,Bullet With Butterfly Wings,The Smashing Pumpkins,0.155,1
122291,7387,1979,The Smashing Pumpkins,0.149,1
122291,11345,Mr. Jones,Counting Crows,0.125,1
122291,3307,Epic,Faith No More,0.109,1
122291,117929,Walk Away from the Sun,Seether,0.103,1
122291,5950,Just a Girl,No Doubt,0.099,1
122291,6591,Losing My Religion,R.E.M.,0.096,1
122291,11366,One Headlight,The Wallflowers,0.09,1
122291,122801,Send the Pain Below,Chevelle,0.087,1
122291,6596,Shiny Happy People,R.E.M.,0.078,1
122291,10908,Iris,Goo Goo Dolls,0.078,1
122291,24715,Killing in the Name,Rage Against the Machine,0.066,1
122291,22057,Duck and Run,3 Doors Down,0.055,1
122291,124939,Paralyzer,Finger Eleven,0.049,1
122322,89538,This Is a Call,Foo Fighters,0.166,1
122322,10908,Iris,Goo Goo Dolls,0.128,1
122322,118614,I Am The Highway,Audioslave,0.121,1
122322,3307,Epic,Faith No More,0.12,1
122322,3527,Milk,Garbage,0.119,1
122322,122801,Send the Pain Below,Chevelle,0.114,1
122322,24715,Killing in the Name,Rage Against the Machine,0.09,1
122322,9,Here Without You,3 Doors Down,0.088,1
122322,6591,Losing My Religion,R.E.M.,0.085,1
122322,11366,One Headlight,The Wallflowers,0.075,1
122322,124939,Paralyzer,Finger Eleven,0.074,1
122322,120911,Wasteland,10 Years,0.056,1
122322,64922,All Around Me,Flyleaf,0.052,1
122349,131562,In Effigy,Shadows Fall,0.06,1
122362,131534,The First Noble Truth,Shadows Fall,0.043,1
122371,12514,Tears Don't Fall,Bullet for My Valentine,0.046,1
122374,122377,Vicious Circle,Caliban,0.967,1
122375,122377,Vicious Circle,Caliban,0.98,1
122377,122374,Dark Shadows,Caliban,1,1
122377,131532,Crushing Belial,Shadows Fall,0.071,1
122399,131532,Crushing Belial,Shadows Fall,0.094,1
122407,122408,100 Suns,Caliban,0.912,1
122608,12587,The Blower's Daughter,Damien Rice,0.002,1
122608,60407,Cannonball,Damien Rice,0.002,1
122608,122992,Sensible Heart,City and Colour,0.002,1
122746,3201,Misty,Erroll Garner,0.021,1
122746,114994,No More,Madeleine Peyroux,0.018,1
122746,186276,I Got Rhythm,Nikki Yanofsky,0.001,1
122750,3201,Misty,Erroll Garner,0.031,1
122750,114994,No More,Madeleine Peyroux,0.023,1
122786,8008,Ready To Love,Tuck & Patti,0.009,1
122796,22102,The Outsider,A Perfect Circle,0.064,1
122796,49164,Too Little Too Late,Hoobastank,0.062,1
122796,124972,Best I Am,Flaw,0.044,1
122800,120911,Wasteland,10 Years,0.155,1
122800,124909,Above,Finger Eleven,0.097,1
122800,10404,Click Click Boom,Saliva,0.091,1
122800,24715,Killing in the Name,Rage Against the Machine,0.091,1
122800,49156,Crawling in the Dark,Hoobastank,0.076,1
122800,124985,Decide,Flaw,0.064,1
122800,141901,My Obsession,Skillet,0.05,1
122800,11407,Smooth Criminal,Alien Ant Farm,0.049,1
122800,13847,Blind,Korn,0.002,1
122800,122281,Comedown,Bush,0.002,1
122800,122283,Machinehead,Bush,0.002,1
122801,120911,Wasteland,10 Years,0.216,1
122801,22275,So Cold,Breaking Benjamin,0.187,1
122801,22055,Kryptonite,3 Doors Down,0.146,1
122801,49156,Crawling in the Dark,Hoobastank,0.142,1
122801,64922,All Around Me,Flyleaf,0.139,1
122801,22102,The Outsider,A Perfect Circle,0.134,1
122801,10404,Click Click Boom,Saliva,0.133,1
122801,122281,Comedown,Bush,0.116,1
122801,124939,Paralyzer,Finger Eleven,0.115,1
122801,49158,Running Away,Hoobastank,0.111,1
122801,24715,Killing in the Name,Rage Against the Machine,0.109,1
122801,86956,Bother,Stone Sour,0.107,1
122801,124909,Above,Finger Eleven,0.098,1
122801,11407,Smooth Criminal,Alien Ant Farm,0.096,1
122801,120956,Broken,12 Stones,0.096,1
122801,42169,Sober,Tool,0.003,1
122801,10981,Prayer of the Refugee,Rise Against,0.003,1
122801,131712,Psychosocial,Slipknot,0.002,1
122801,190070,Bad Company,Five Finger Death Punch,0.002,1
122802,120911,Wasteland,10 Years,0.202,1
122802,22275,So Cold,Breaking Benjamin,0.165,1
122802,133088,Home,Three Days Grace,0.131,1
122802,22102,The Outsider,A Perfect Circle,0.13,1
122802,86956,Bother,Stone Sour,0.098,1
122802,120956,Broken,12 Stones,0.091,1
122802,49156,Crawling in the Dark,Hoobastank,0.087,1
122802,24715,Killing in the Name,Rage Against the Machine,0.087,1
122802,22072,Going Down in Flames,3 Doors Down,0.084,1
122802,49158,Running Away,Hoobastank,0.083,1
122802,122283,Machinehead,Bush,0.003,1
122802,138586,I'm a Dog,Kid Rock,0.002,1
122808,120927,The Recipe,10 Years,0.117,1
122808,120911,Wasteland,10 Years,0.11,1
122808,124909,Above,Finger Eleven,0.082,1
122808,133088,Home,Three Days Grace,0.072,1
122808,138586,I'm a Dog,Kid Rock,0.001,1
122810,122811,Get Some,Chevelle,0.971,1
122810,120911,Wasteland,10 Years,0.169,1
122810,22275,So Cold,Breaking Benjamin,0.134,1
122810,133088,Home,Three Days Grace,0.11,1
122810,124909,Above,Finger Eleven,0.083,1
122810,49156,Crawling in the Dark,Hoobastank,0.08,1
122810,120956,Broken,12 Stones,0.073,1
122810,22055,Kryptonite,3 Doors Down,0.072,1
122810,141909,The Last Night,Skillet,0.045,1
122810,122286,Glycerine,Bush,0.002,1
122810,138586,I'm a Dog,Kid Rock,0.002,1
122811,120911,Wasteland,10 Years,0.115,1
122811,117909,Driven Under,Seether,0.095,1
122811,22102,The Outsider,A Perfect Circle,0.075,1
122811,22072,Going Down in Flames,3 Doors Down,0.07,1
122811,124939,Paralyzer,Finger Eleven,0.068,1
122811,124909,Above,Finger Eleven,0.059,1
122811,120956,Broken,12 Stones,0.057,1
122811,49156,Crawling in the Dark,Hoobastank,0.054,1
122811,41789,Trash,Korn,0.002,1
122811,138586,I'm a Dog,Kid Rock,0.001,1
122817,120911,Wasteland,10 Years,0.099,1
122817,133088,Home,Three Days Grace,0.095,1
122817,22102,The Outsider,A Perfect Circle,0.063,1
122817,22072,Going Down in Flames,3 Doors Down,0.062,1
122817,49176,Let It Out,Hoobastank,0.06,1
122817,141901,My Obsession,Skillet,0.043,1
122817,124985,Decide,Flaw,0.037,1
122817,90740,Big Casino,Jimmy Eat World,0.033,1
122817,138586,I'm a Dog,Kid Rock,0.002,1
122955,136468,Robbers,Cold War Kids,0.027,1
122955,137318,Moonshine,Feeder,0.001,1
122992,135984,Flume,Bon Iver,0.104,1
122992,60407,Cannonball,Damien Rice,0.094,1
122992,138068,Naked As We Came,Iron & Wine,0.088,1
122992,138074,Each Coming Night,Iron & Wine,0.084,1
122992,182189,Dead Sea,The Lumineers,0.051,1
122992,185310,Poison & Wine,The Civil Wars,0.044,1
122992,88627,Society,Eddie Vedder,0.042,1
122992,168468,White Blank Page,Mumford & Sons,0.002,1
122992,73396,Same Girl,Jack Johnson,0.002,1
122992,122608,Honestly,Cary Brothers,0.002,1
122993,122990,Against The Grain,City and Colour,1,1
122993,135984,Flume,Bon Iver,0.112,1
122993,60407,Cannonball,Damien Rice,0.078,1
122993,138074,Each Coming Night,Iron & Wine,0.078,1
122993,88627,Society,Eddie Vedder,0.055,1
122993,185310,Poison & Wine,The Civil Wars,0.054,1
122993,171481,winter,Joshua Radin,0.038,1
122993,137083,Whatever (Folk Song in C),Elliott Smith,0.001,1
122993,87940,First Day of My Life,Bright Eyes,0.001,1
122994,113555,Any Other Name,Thomas Newman,0.075,1
122994,37513,The Mission,Ennio Morricone,0.065,1
122994,179792,A Window To The Past,John Williams,0.062,1
122994,10144,Furious Angels,Rob Dougan,0.028,1
122994,152775,The John Dunbar Theme,John Barry,0.001,1
122994,11581,Teardrop,Massive Attack,0.001,1
123000,37513,The Mission,Ennio Morricone,0.061,1
123000,8121,Blade Runner Blues,Vangelis,0.054,1
123000,12162,The Wings,Gustavo Santaolalla,0.038,1
123003,113555,Any Other Name,Thomas Newman,0.142,1
123003,12605,Dawn,Dario Marianelli,0.09,1
123003,179792,A Window To The Past,John Williams,0.086,1
123003,37513,The Mission,Ennio Morricone,0.078,1
123003,37683,Laura Palmer's Theme,Angelo Badalamenti,0.054,1
123003,12162,The Wings,Gustavo Santaolalla,0.053,1
123003,10144,Furious Angels,Rob Dougan,0.034,1
123003,12366,Again,Archive,0.002,1
123003,11581,Teardrop,Massive Attack,0.002,1
123005,88221,The Greatest,Cat Power,0.064,1
123005,48666,I Feel It All,Feist,0.048,1
123005,6408,Roads,Portishead,0.002,1
123005,138484,Vaca que cambia de querencia,Juana Molina,0.001,1
123029,22097,The Package,A Perfect Circle,0.06,1
123029,121334,Paperthin Hymn,Anberlin,0.036,1
123136,135313,Detlef Schrempf,Band of Horses,0.092,1
123196,20759,Still,Lionel Richie,0.002,1
123315,69418,This Place Is a Prison,The Postal Service,0.092,1
123315,143189,Here I Dreamt I Was an Architect,The Decemberists,0.081,1
123315,179267,Stars,The xx,0.056,1
123315,184091,Diane Young,Vampire Weekend,0.048,1
123315,94109,All These Things That I've Done,The Killers,0.046,1
123315,161928,Casimir Pulaski Day,Sufjan Stevens,0.042,1
123315,94717,Trying Your Luck,The Strokes,0.042,1
123315,136044,Handcuffs,Brand New,0.041,1
123315,190075,Tongue Tied,Grouplove,0.037,1
123315,104714,Here It Goes Again,OK Go,0.036,1
123315,136468,Robbers,Cold War Kids,0.001,1
123335,69412,Such Great Heights,The Postal Service,0.103,1
123335,87940,First Day of My Life,Bright Eyes,0.089,1
123335,161944,To Be Alone With You,Sufjan Stevens,0.087,1
123335,87938,Lua,Bright Eyes,0.086,1
123335,143189,Here I Dreamt I Was an Architect,The Decemberists,0.08,1
123335,138068,Naked As We Came,Iron & Wine,0.079,1
123335,161928,Casimir Pulaski Day,Sufjan Stevens,0.078,1
123335,9811,The World at Large,Modest Mouse,0.072,1
123335,184091,Diane Young,Vampire Weekend,0.069,1
123335,179267,Stars,The xx,0.066,1
123335,137016,Between the Bars,Elliott Smith,0.056,1
123335,12587,The Blower's Daughter,Damien Rice,0.043,1
123335,190075,Tongue Tied,Grouplove,0.04,1
123335,60407,Cannonball,Damien Rice,0.037,1
123335,161318,Use Somebody,Kings of Leon,0.034,1
123335,6629,Let Down,Radiohead,0.002,1
123335,3116,Strange and Beautiful (I'll Put a Spell on You),Aqualung,0.001,1
123338,87940,First Day of My Life,Bright Eyes,0.144,1
123338,69412,Such Great Heights,The Postal Service,0.143,1
123338,87938,Lua,Bright Eyes,0.139,1
123338,161944,To Be Alone With You,Sufjan Stevens,0.12,1
123338,161928,Casimir Pulaski Day,Sufjan Stevens,0.116,1
123338,138068,Naked As We Came,Iron & Wine,0.109,1
123338,135993,Blood Bank,Bon Iver,0.103,1
123338,9811,The World at Large,Modest Mouse,0.093,1
123338,137016,Between the Bars,Elliott Smith,0.092,1
123338,184091,Diane Young,Vampire Weekend,0.087,1
123338,143189,Here I Dreamt I Was an Architect,The Decemberists,0.077,1
123338,10629,Smile Like You Mean It,The Killers,0.075,1
123338,12587,The Blower's Daughter,Damien Rice,0.073,1
123338,172027,Help I'm Alive,Metric,0.06,1
123338,190075,Tongue Tied,Grouplove,0.057,1
123338,131782,You Could Be Happy,Snow Patrol,0.056,1
123338,185313,Let's Dance to Joy Division,The Wombats,0.048,1
123338,136044,Handcuffs,Brand New,0.048,1
123338,127041,Cold Desert,Kings of Leon,0.04,1
123338,141420,With Arms Outstretched,Rilo Kiley,0.039,1
123338,162123,Heads Will Roll,Yeah Yeah Yeahs,0.039,1
123338,190126,Shake Me Down,Cage the Elephant,0.039,1
123338,104714,Here It Goes Again,OK Go,0.038,1
123338,42682,Don't Panic,Coldplay,0.003,1
123338,6627,Karma Police,Radiohead,0.002,1
123338,9156,Somewhere Only We Know,Keane,0.002,1
123338,168475,After the Storm,Mumford & Sons,0.002,1
123360,69412,Such Great Heights,The Postal Service,0.078,1
123360,161318,Use Somebody,Kings of Leon,0.068,1
123360,94109,All These Things That I've Done,The Killers,0.066,1
123360,127033,Sex on Fire,Kings of Leon,0.065,1
123360,10629,Smile Like You Mean It,The Killers,0.063,1
123360,190075,Tongue Tied,Grouplove,0.062,1
123360,190126,Shake Me Down,Cage the Elephant,0.05,1
123360,185313,Let's Dance to Joy Division,The Wombats,0.05,1
123360,142796,Speak Slow,Tegan and Sara,0.037,1
123360,42682,Don't Panic,Coldplay,0.001,1
123360,169085,9 Crimes,Damien Rice,0.001,1
123360,9156,Somewhere Only We Know,Keane,0.001,1
123648,4893,Whole Lotta Love,Led Zeppelin,0.096,1
123829,10926,Other Side of the World,KT Tunstall,0.061,1
123829,170896,Going Home,Sophie Zelmani,0.046,1
123829,42848,I Can't Hear the Music,James Blunt,0.044,1
123829,171705,Turning Tables,Adele,0.038,1
123829,186591,Anything Could Happen,Ellie Goulding,0.029,1
123829,177004,Million Dollar Man,Lana Del Rey,0.026,1
124361,75612,Montreux,Azymuth,0.011,1
124396,138059,The End,In Fear and Faith,0.051,1
124728,185302,Caraphernelia,Pierce The Veil,0.149,1
124728,131663,Smile in Your Sleep,Silverstein,0.143,1
124728,168010,Roses for the Dead,Funeral for a Friend,0.097,1
124728,12514,Tears Don't Fall,Bullet for My Valentine,0.096,1
124728,138050,Live Love Die,In Fear and Faith,0.085,1
124728,132573,Nickels Is Money Too,The Devil Wears Prada,0.05,1
124728,167758,Break Your Little Heart,All Time Low,0.002,1
124738,131663,Smile in Your Sleep,Silverstein,0.115,1
124738,133100,Never Too Late,Three Days Grace,0.002,1
124764,21584,Whatta You Know,Cypress Hill,0.038,1
124909,124972,Best I Am,Flaw,0.058,1
124909,86956,Bother,Stone Sour,0.041,1
124920,122796,Blank Earth,Chevelle,0.096,1
124920,124985,Decide,Flaw,0.058,1
124939,22055,Kryptonite,3 Doors Down,0.578,1
124939,22287,Breath,Breaking Benjamin,0.534,1
124939,9343,So Far Away,Staind,0.494,1
124939,120956,Broken,12 Stones,0.491,1
124939,120911,Wasteland,10 Years,0.489,1
124939,10404,Click Click Boom,Saliva,0.39,1
124939,91886,Forever,Papa Roach,0.374,1
124939,11407,Smooth Criminal,Alien Ant Farm,0.334,1
124939,64922,All Around Me,Flyleaf,0.329,1
124972,131938,Play God,Spineshank,0.13,1
124985,122796,Blank Earth,Chevelle,0.066,1
125260,125229,Notte ad Harlem,Giovanni Allevi,0.959,1
125602,39957,Autumn Leaves,Karrin Allyson,0.118,1
125602,159530,Dance me love,Silje Nergaard,0.098,1
125602,5009,It Had To Be You,Lisa Ekdahl,0.08,1
125604,159530,Dance me love,Silje Nergaard,0.171,1
125604,2664,Squeeze Me,Diana Krall,0.148,1
125604,40231,I'll String Along With You,Diana Krall,0.129,1
125604,40047,Fever,Shirley Horn,0.084,1
125604,5009,It Had To Be You,Lisa Ekdahl,0.003,1
125605,159530,Dance me love,Silje Nergaard,0.112,1
125605,2664,Squeeze Me,Diana Krall,0.096,1
125605,33519,Cry Me A River,Lisa Ekdahl,0.063,1
125606,40231,I'll String Along With You,Diana Krall,0.303,1
125606,159530,Dance me love,Silje Nergaard,0.008,1
125606,114992,You're Gonna Make Me Lonesome When You Go,Madeleine Peyroux,0.008,1
125609,40231,I'll String Along With You,Diana Krall,0.222,1
125609,115009,Half The Perfect World,Madeleine Peyroux,0.139,1
125609,159530,Dance me love,Silje Nergaard,0.006,1
125614,7505,What The World Needs Now Is Love,Stacey Kent,0.567,1
125614,114998,I'll Look Around,Madeleine Peyroux,0.505,1
125614,114519,Let's Do It (Let's Fall In Love),Ella Fitzgerald,0.394,1
125614,33519,Cry Me A River,Lisa Ekdahl,0.353,1
125614,63271,Manhattan,Blossom Dearie,0.352,1
125614,159530,Dance me love,Silje Nergaard,0.012,1
125614,114992,You're Gonna Make Me Lonesome When You Go,Madeleine Peyroux,0.011,1
125693,125694,Auriana,Hermeto Pascoal,1,1
125694,125693,Vou Esperar,Hermeto Pascoal,1,1
125724,177822,Copo Vazio,Gilberto Gil,0.152,1
125798,4732,I Was Made for Lovin' You,Kiss,0.003,1
125847,125833,December Flower,In Flames,0.99,1
125890,125833,December Flower,In Flames,0.99,1
125893,170665,The Lesser Faith,Dark Tranquillity,0.131,1
125906,167099,Before I Forget,Slipknot,0.004,1
125906,12514,Tears Don't Fall,Bullet for My Valentine,0.004,1
125906,190069,Far From Home,Five Finger Death Punch,0.003,1
125906,41946,Master of Puppets,Metallica,0.003,1
125906,86992,Aerials,System of a Down,0.003,1
125906,186646,Your Betrayal,Bullet for My Valentine,0.003,1
125906,62004,Nemo,Nightwish,0.002,1
125906,90197,Fear of the Dark,Iron Maiden,0.002,1
125906,170781,My Twin,Katatonia,0.002,1
125906,90130,The Trooper,Iron Maiden,0.002,1
125918,125893,Drifter,In Flames,1,1
125918,190069,Far From Home,Five Finger Death Punch,0.002,1
125918,12514,Tears Don't Fall,Bullet for My Valentine,0.001,1
125918,42014,For Whom the Bell Tolls,Metallica,0.001,1
125943,167099,Before I Forget,Slipknot,0.005,1
125943,12514,Tears Don't Fall,Bullet for My Valentine,0.005,1
125943,170781,My Twin,Katatonia,0.004,1
125943,9055,Lonely Day,System of a Down,0.004,1
125943,86992,Aerials,System of a Down,0.004,1
125943,190069,Far From Home,Five Finger Death Punch,0.004,1
125943,14293,Last Resort,Papa Roach,0.003,1
125943,62004,Nemo,Nightwish,0.003,1
125943,10981,Prayer of the Refugee,Rise Against,0.003,1
125943,22275,So Cold,Breaking Benjamin,0.003,1
125943,90197,Fear of the Dark,Iron Maiden,0.002,1
125943,90130,The Trooper,Iron Maiden,0.002,1
125964,88077,Deliver Us From Evil,Bullet for My Valentine,0.002,1
126198,900182,Shut Up and Dance,Walk the Moon,0.004,1
126198,162175,Light Up the Sky,Yellowcard,0.003,1
126206,143343,Where the Story Ends,The Fray,0.071,1
126206,171787,Five Minutes To Midnight,Boys Like Girls,0.002,1
126229,126232,Love Is Hard,James Morrison,1,1
126229,95609,I'm Yours,Jason Mraz,0.147,1
126229,171706,Don't You Remember,Adele,0.12,1
126229,95737,Gravity,John Mayer,0.116,1
126229,60407,Cannonball,Damien Rice,0.109,1
126229,72524,Chasing Pavements,Adele,0.108,1
126229,176458,It Will Rain,Bruno Mars,0.096,1
126229,9810,Collide,Howie Day,0.096,1
126229,68914,Gravity,Sara Bareilles,0.066,1
126229,118243,I'm Yours,The Script,0.062,1
126229,15452,Hey There Delilah,Plain White T's,0.054,1
126229,171857,The Way I Am,Ingrid Michaelson,0.043,1
126229,73953,Soulmate,Natasha Bedingfield,0.037,1
126229,9156,Somewhere Only We Know,Keane,0.003,1
126229,2133,Yellow,Coldplay,0.003,1
126229,143342,Never Say Never,The Fray,0.002,1
126229,5317,She Will Be Loved,Maroon 5,0.002,1
126229,179010,Skinny Love,Birdy,0.002,1
126232,126229,If You Don't Wanna Love Me,James Morrison,0.921,1
126232,95609,I'm Yours,Jason Mraz,0.146,1
