Song_id,Title,Artist,Valance,Arousal,Genre,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,have_sim
132335,Mansize Rooster,Supergrass,570137,822963,rock,92579,7966,10698,14351,137303,1
132344,Low C,Supergrass,518409,664759,rock,-1,-1,-1,-1,-1,0
132406,Plenty,Terrence Howard,474947,679879,randb,179629,-1,-1,-1,-1,1
132419,People Get Ready-Brotherly Love,Terry Callier,418453,496058,randb,-1,-1,-1,-1,-1,0
132520,Believe,The Chemical Brothers,258986,901854,electro,3336,11581,1287,6408,-1,1
132569,"You Can't Spell Crap Without ""C""",The Devil Wears Prada,331247,880838,metal,-1,-1,-1,-1,-1,0
132573,Nickels Is Money Too,The Devil Wears Prada,104128,946946,metal,-1,-1,-1,-1,-1,0
132621,There You Are,Goo Goo Dolls,474872,978940,rock,133003,65322,-1,-1,-1,1
132627,Long Way Down,Goo Goo Dolls,72843,1051644,rock,49156,124920,133003,14041,22865,1
132641,Before It's Too Late (Sam and Mikaela's Theme),Goo Goo Dolls,402465,552928,rock,49164,66646,-1,-1,-1,1
132710,Until You Dare,The Hooters,473787,657999,pop,-1,-1,-1,-1,-1,0
132781,My Girl,The Mamas & the Papas,857098,554515,pop,-1,-1,-1,-1,-1,0
132806,California Dreamin',The Mamas & the Papas,531457,670597,pop,-1,-1,-1,-1,-1,0
132843,Funeral Song,The Rasmus,34039,539926,metal,9,186522,22780,107656,166796,1
132940,From the Bottom of My Heart,The Wallflowers,79631,498261,rock,6591,-1,-1,-1,-1,1
133003,Say I'm Sorry,Theory of a Deadman,322506,767378,rock,122796,-1,-1,-1,-1,1
133038,The Forgotten People,Thievery Corporation,675305,626127,electro,38229,5645,20142,11581,6408,1
133088,Home,Three Days Grace,108757,961693,rock,120911,22055,9,124939,4999,1
133094,Wake Up,Three Days Grace,105319,951360,rock,22287,22055,141915,124939,4999,1
133098,Pain,Three Days Grace,183470,930215,rock,133100,91886,22055,9,4999,1
133100,Never Too Late,Three Days Grace,299452,705720,rock,133098,9,4999,22055,91886,1
133104,Let It Die,Three Days Grace,138002,744421,rock,141912,124939,4999,22055,9,1
133108,One X,Three Days Grace,456853,795558,rock,133104,141912,22055,124939,120911,1
133163,Don't Jump,Tokio Hotel,54851,779246,rock,15269,10899,900066,179550,-1,1
133351,Can't Stop The Sun,Tom Petty and The Heartbreakers,230958,517486,rock,-1,-1,-1,-1,-1,0
133380,Pimp Without A Caddy,Tone?L?c,525252,657376,hip hop,-1,-1,-1,-1,-1,0
133404,It Never Rains in Southern California,Tony! Toni! Tone!,814660,476216,randb,10496,-1,-1,-1,-1,1
133466,Enigma,Trapt,3718,621978,rock,-1,-1,-1,-1,-1,0
133479,My Own Design,Trapt,311377,837205,rock,-1,-1,-1,-1,-1,0
133483,Black Rose,Trapt,54553,689552,rock,122796,50232,124985,-1,-1,1
133557,Down From The Sky,Trivium,412559,904824,metal,133558,131552,106544,41946,90130,1
133558,Into The Mouth Of Hell We March,Trivium,288514,800036,metal,86075,-1,-1,-1,-1,1
133563,Of Prometheus And The Crucifix,Trivium,378464,873513,metal,131552,-1,-1,-1,-1,1
133637,S.M.F.,Twisted Sister,379899,796795,rock,141505,-1,-1,-1,-1,1
133825,Desolate Earth The End Is Here,Underoath,186860,149189,metal,-1,-1,-1,-1,-1,0
133841,Loss Of Control,Van Halen,500246,881468,rock,133637,-1,-1,-1,-1,1
133931,Let It Roll,Velvet Revolver,411726,1009892,rock,92824,22055,-1,-1,-1,1
134215,Ordo (Ab Chao),(h?d) p.e.,550592,873329,rock,-1,-1,-1,-1,-1,0
134232,Work On This,(h?d) p.e.,497584,792869,rock,-1,-1,-1,-1,-1,0
134418,We're In This Love Together,Al Jarreau,475244,617673,randb,40238,97722,-1,-1,-1,1
134455,She's Leaving Home,Al Jarreau,476255,410834,randb,117126,-1,-1,-1,-1,1
134466,Through it All,Al Jarreau,397568,520180,randb,463,-1,-1,-1,-1,1
134496,Breezin',Al Jarreau,529675,647370,randb,-1,-1,-1,-1,-1,0
134699,Behind The Gardens - Behind The Wall - Under The Tree,Andreas Vollenweider,602518,291080,world,-1,-1,-1,-1,-1,0
134708,Caverna Magica,Andreas Vollenweider,778358,290831,world,13698,-1,-1,-1,-1,1
134717,The White Winds,Andreas Vollenweider,772538,268562,world,8125,13698,-1,-1,-1,1
134849,Kira's Waltz,Andreas Vollenweider,484572,534947,world,8125,-1,-1,-1,-1,1
134854,Rhodeaoh,Andrew Bird,726731,212394,pop,-1,-1,-1,-1,-1,0
134912,Untitled Track,Andrew Bird,300155,510705,pop,-1,-1,-1,-1,-1,0
134923,Mx Missiles,Andrew Bird,350156,187854,pop,88221,185309,-1,-1,-1,1
135065,Bradley Smith,At the Drive-In,443581,1004053,rock,135066,-1,-1,-1,-1,1
135066,Instigate the Role,At the Drive-In,541304,851619,rock,135065,141113,15329,-1,-1,1
135112,Enfilade,At the Drive-In,518764,807028,rock,186519,-1,-1,-1,-1,1
135198,Made of Glass,ATB,134262,621862,electro,-1,-1,-1,-1,-1,0
135206,Trilogy (The Final Chapter),ATB,979121,240900,electro,-1,-1,-1,-1,-1,0
135209,One small Step,ATB,491274,131317,electro,-1,-1,-1,-1,-1,0
135216,Under the Sky,ATB,592858,29072,electro,135217,-1,-1,-1,-1,1
135217,One Million Miles,ATB,611514,14372,electro,-1,-1,-1,-1,-1,0
135294,Exodo II,Juan Blas,572159,462688,electro,-1,-1,-1,-1,-1,0
135313,Detlef Schrempf,Band of Horses,243897,416946,rock,190075,91801,190126,69412,-1,1
135386,Simplesmente,Bebel Gilberto,895974,126266,latin,144753,178060,115002,-1,-1,1
135388,All Around,Bebel Gilberto,810568,317330,latin,154948,178060,115009,-1,-1,1
135428,Beyond the Sunrise,Belle and Sebastian,946052,66613,pop,-1,-1,-1,-1,-1,0
135541,Esther Warns Judah - The River - The People Gather,cinema,449242,485985,soundtrack,-1,-1,-1,-1,-1,0
135583,All The Way Down,Biffy Clyro,277460,561387,rock,-1,-1,-1,-1,-1,0
135663,Ain't No Easy Way,Black Rebel Motorcycle Club,286760,737547,rock,23196,9344,127033,10304,22865,1
135681,Lien On Your Dreams,Black Rebel Motorcycle Club,513781,624512,rock,9344,161318,167752,53354,104719,1
135755,Journey Through The Dark,Blind Guardian,391429,965642,rock,86149,86075,86072,-1,-1,1
135984,Flume,Bon Iver,277406,198142,folk,138068,161928,87940,161944,87938,1
135992,Re-Stacks,Bon Iver,227900,142458,folk,-1,-1,-1,-1,-1,0
135993,Blood Bank,Bon Iver,245881,409153,folk,138068,161928,188418,87940,87938,1
136025,Jaws Theme Swimming,Brand New,339661,788104,rock,172055,107657,143800,64547,-1,1
136044,Handcuffs,Brand New,242181,394483,rock,107657,168010,139863,-1,-1,1
136119,A Lost Forgotten Sad Spirit,Burzum,370460,890295,metal,136580,-1,-1,-1,-1,1
136129,Hvis Lyset Tar Oss,Burzum,382064,880236,metal,136580,-1,-1,-1,-1,1
136142,Illa Ti-andi,Burzum,315712,86714,metal,-1,-1,-1,-1,-1,0
136181,Wild Horses,Calexico,593123,166330,folk,-1,-1,-1,-1,-1,0
136262,I Guess I'll Hang My Tears Out To Dry,Cannonball Adderley,576805,320268,jazz,991,63618,1914,-1,-1,1
136326,Deadnight Warrior,Children of Bodom,480172,990085,metal,106544,136580,-1,-1,-1,1
136332,Touch Like Angel of Death,Children of Bodom,318223,1062788,metal,136326,136580,-1,-1,-1,1
136392,Hate Me!,Children of Bodom,318772,943361,metal,90130,106570,41946,-1,-1,1
136396,Bodom After Midnight - Bodom Bodom Beach Terror,Children of Bodom,288949,861350,metal,-1,-1,-1,-1,-1,0
136456,Goodbye To Mother And The Cove,Clap Your Hands Say Yeah,300513,469320,rock,-1,-1,-1,-1,-1,0
136468,Robbers,Cold War Kids,396168,622434,rock,91810,190075,69412,185313,-1,1
136480,Avalanche In B,Cold War Kids,39575,171098,rock,127033,94718,143509,177426,-1,1
136503,Beyond Being,Conjure One,472965,387508,electro,135206,110703,-1,-1,-1,1
136511,Till It Happens to You,Corinne Bailey Rae,167150,402201,randb,72526,5964,117117,76628,171857,1
136551,Hell Awaits,Cradle of Filth,385565,820491,metal,160208,160296,-1,-1,-1,1
136580,The Forest Whispers My Name,Cradle of Filth,490972,818923,metal,136119,159954,-1,-1,-1,1
136623,The Foetus Of A New Day Kicking,Cradle of Filth,508303,899317,metal,160304,125906,62166,61980,-1,1
136712,Despise The Icons,Despised Icon,379298,1046342,metal,-1,-1,-1,-1,-1,0
136804,Luna de Margarita,Devendra Banhart,86140,333614,folk,72601,185309,-1,-1,-1,1
136822,Remember,Devendra Banhart,667210,62590,folk,161942,135984,161928,145,-1,1
136851,Higher,Dr. Dre,343377,706162,hip hop,-1,-1,-1,-1,-1,0
136924,Pray For Me,E-40,551746,531273,hip hop,-1,-1,-1,-1,-1,0
137016,Between The Bars,Elliott Smith,229727,75647,folk,87940,87938,161944,135984,161928,1
137059,Strung Out Again,Elliott Smith,396663,495255,folk,123136,55467,-1,-1,-1,1
137075,Going Nowhere,Elliott Smith,268983,220538,folk,161942,87943,161928,123136,55467,1
137083,Whatever (Folk Song In C),Elliott Smith,345364,403220,folk,87938,135984,161944,15618,-1,1
137151,Postcard,Jon Brion,425181,65788,soundtrack,-1,-1,-1,-1,-1,0
137158,Down The Drain,Jon Brion,253040,25834,soundtrack,78027,67469,-1,-1,-1,1
137175,Dead On Arrival,Fall Out Boy,482912,1062621,rock,130561,107657,64547,162160,64534,1
137201,Thriller,Fall Out Boy,382251,867606,rock,130561,107657,64547,11179,162160,1
137277,Forgive,Feeder,378442,799034,rock,132308,115864,-1,-1,-1,1
137284,Radioman,Feeder,364364,594310,rock,168848,-1,-1,-1,-1,1
137299,Oxygen,Feeder,274140,685861,rock,131971,132308,-1,-1,-1,1
137303,Just A Day,Feeder,378802,860221,rock,167752,7966,8150,11407,-1,1
137310,Child In You,Feeder,222434,245933,rock,131971,132308,-1,-1,-1,1
137318,Moonshine,Feeder,353041,625999,rock,131971,7186,-1,-1,-1,1
137378,Mr. Motherfucker,Frankenstein Drag Queens from Planet 13,430696,870869,rock,-1,-1,-1,-1,-1,0
137404,I Was a Teenage Ghoul Scout,Frankenstein Drag Queens from Planet 13,441984,883528,rock,-1,-1,-1,-1,-1,0
137421,Eat Drugs First,Frankenstein Drag Queens from Planet 13,406069,905921,rock,-1,-1,-1,-1,-1,0
137443,Your Mother Sucks Cocks In Hell,Frankenstein Drag Queens from Planet 13,358810,896750,rock,-1,-1,-1,-1,-1,0
137456,Whoop D God Damn Da Doo,Frankenstein Drag Queens from Planet 13,437345,772124,rock,-1,-1,-1,-1,-1,0
137466,Rock N Roll,Frankenstein Drag Queens from Planet 13,429028,897654,rock,-1,-1,-1,-1,-1,0
137470,Dawn of the Dead,Frankenstein Drag Queens from Planet 13,474640,867737,rock,-1,-1,-1,-1,-1,0
137473,Shoot to Thrill,Frankenstein Drag Queens from Planet 13,427852,888599,rock,-1,-1,-1,-1,-1,0
137522,Nice To Meet You Anyway,Gavin DeGraw,344415,569155,pop,73402,123196,73396,-1,-1,1
137673,Satan Is A Lawyer,Gojira,537314,703783,metal,-1,-1,-1,-1,-1,0
137685,The Link,Gojira,334068,620000,metal,-1,-1,-1,-1,-1,0
137689,Torii,Gojira,313545,24910,metal,-1,-1,-1,-1,-1,0
137696,Ocean Planet,Gojira,473915,864552,metal,11509,-1,-1,-1,-1,1
137705,From Mars,Gojira,455627,551258,metal,42198,42014,-1,-1,-1,1
137735,Kim You Bore Me To Death,Grandaddy,193833,793895,rock,-1,-1,-1,-1,-1,0
137773,Oxygen - Auxsend,Grandaddy,273402,385706,rock,-1,-1,-1,-1,-1,0
137786,At My Post,Grandaddy,389503,572894,rock,177426,177431,-1,-1,-1,1
137858,Shimmy Shimmy Quarter Turn (Take It Back to Square One),Hellogoodbye,526078,908095,pop,107734,-1,-1,-1,-1,1
137860,Bonnie Taylor Shakedown,Hellogoodbye,701607,887010,pop,-1,-1,-1,-1,-1,0
137886,Don't Explain,Herbie Hancock,158809,232967,jazz,-1,-1,-1,-1,-1,0
137919,Far From Home,Hinder,199111,832775,rock,88335,91502,124939,64922,10908,1
137933,Fyrsta fer?,cinema,508423,21081,soundtrack,-1,-1,-1,-1,-1,0
137934,Vetur,cinema,261217,346037,soundtrack,-1,-1,-1,-1,-1,0
137936,Hlemmur 2,cinema,723016,265353,soundtrack,-1,-1,-1,-1,-1,0
137941,1993,cinema,486746,27783,soundtrack,-1,-1,-1,-1,-1,0
137944,23.2,cinema,828261,129114,soundtrack,-1,-1,-1,-1,-1,0
137989,My Best Friend,Hot Hot Heat,525566,781644,rock,168034,190075,-1,-1,-1,1
137997,I'm Not There,cinema,328901,610668,soundtrack,-1,-1,-1,-1,-1,0
138001,Stuck Inside Of Mobile With The Memphis Blues Again,cinema,464056,653217,soundtrack,-1,-1,-1,-1,-1,0
138022,Cold Irons Bound,cinema,407132,287136,soundtrack,-1,-1,-1,-1,-1,0
138050,Live Love Die,In Fear and Faith,116576,938548,metal,124728,-1,-1,-1,-1,1
138059,The End,In Fear and Faith,147329,871831,metal,-1,-1,-1,-1,-1,0
138060,The Road To Hell Is Paved With Good Intentions,In Fear and Faith,411149,864781,metal,-1,-1,-1,-1,-1,0
138068,Naked as We Came,Iron & Wine,594585,379726,folk,-1,-1,-1,-1,-1,0
138069,Cinder And Smoke,Iron & Wine,901412,270626,folk,-1,-1,-1,-1,-1,0
138074,Each Coming Night,Iron & Wine,740489,258840,folk,-1,-1,-1,-1,-1,0
138075,Free Until They Cut Me Down,Iron & Wine,394331,472551,folk,-1,-1,-1,-1,-1,0
138086,Resurrection Fern,Iron & Wine,146652,203236,folk,-1,-1,-1,-1,-1,0
138099,She Got Her Own,Jamie Foxx,894354,511909,randb,99224,15212,189960,10165,-1,1
138102,Weekend Lover,Jamie Foxx,850537,461298,randb,10165,605,44032,10496,-1,1
138156,Fever,Jimmy Smith,858960,489762,jazz,-1,-1,-1,-1,-1,0
138194,For The Good Times,Jimmy Smith,548158,384482,jazz,-1,-1,-1,-1,-1,0
138195,Jazz Scattin',Jimmy Smith,300740,574206,jazz,-1,-1,-1,-1,-1,0
138253,Asik vaysel,Joe Satriani,421826,687386,rock,-1,-1,-1,-1,-1,0
138420,Vinheta,Jorge Ben,654761,658482,latin,-1,-1,-1,-1,-1,0
138484,Vaca Que Cambia De Querencia,Juana Molina,450316,173169,pop,88221,-1,-1,-1,-1,1
138586,I'm a Dog,Kid Rock,463457,768387,rock,122817,-1,-1,-1,-1,1
138614,Rock 'N Roll Pain Train,Kid Rock,423379,785378,rock,-1,-1,-1,-1,-1,0
138683,Gone B4 Yr Home,Le Tigre,700394,484125,pop,170836,-1,-1,-1,-1,1
138854,El Mono Tremendo,Luis Alberto Spinetta,543547,808233,pop,-1,-1,-1,-1,-1,0
138957,Tu Cuerpo Mediodia,Luis Alberto Spinetta,239950,565532,pop,-1,-1,-1,-1,-1,0
138988,Esta es la Sombra,Luis Alberto Spinetta,403998,292900,pop,-1,-1,-1,-1,-1,0
139334,These Chains,Marillion,384007,480127,rock,127007,107672,-1,-1,-1,1
139353,This Is the 21st Century,Marillion,457645,587721,rock,107672,127007,6247,-1,-1,1
139375,See it like a Baby,Marillion,306877,644149,rock,107672,-1,-1,-1,-1,1
139406,These Hard Times,Matchbox Twenty,558232,432166,rock,-1,-1,-1,-1,-1,0
139558,Rebirth,Medeski Martin and Wood,300675,497215,jazz,-1,-1,-1,-1,-1,0
139582,Nothing In Rambling,Memphis Minnie,434451,326357,blues,-1,-1,-1,-1,-1,0
139595,Butcher,Metric,476973,149465,pop,139621,168835,-1,-1,-1,1
139609,Calculation Theme,Metric,488767,334528,pop,168854,69412,-1,-1,-1,1
139621,Patriarch On a Vespa,Metric,336795,806945,pop,190075,143189,91801,-1,-1,1
139679,White Lips Kissed,Mew,302116,450796,pop,67375,135428,69412,-1,-1,1
139716,Tin Soldiers,The Mighty Mighty Bosstones,274471,980096,rock,-1,-1,-1,-1,-1,0
139743,Desensitized,The Mighty Mighty Bosstones,451623,947491,rock,-1,-1,-1,-1,-1,0
139784,Great Plain,Mike Oldfield,522963,530643,rock,-1,-1,-1,-1,-1,0
139791,The Watchful Eye,Mike Oldfield,633502,94973,rock,8125,-1,-1,-1,-1,1
139798,Moonwatch,Mike Oldfield,686904,14220,rock,139791,-1,-1,-1,-1,1
139812,Harmonics,Mike Oldfield,535310,451589,rock,-1,-1,-1,-1,-1,0
139863,Knights,Minus the Bear,385918,594709,rock,127033,-1,-1,-1,-1,1
139899,Don't Call It A Come Back,Motion City Soundtrack,336220,783103,rock,-1,-1,-1,-1,-1,0
139905,A-OK,Motion City Soundtrack,416964,959210,rock,93692,-1,-1,-1,-1,1
140074,More Than Words,Naturally 7,991938,463401,randb,-1,-1,-1,-1,-1,0
140118,Insensitivity,Neurosis,319240,718598,metal,-1,-1,-1,-1,-1,0
140121,Pain Of Mind,Neurosis,332464,1026207,metal,-1,-1,-1,-1,-1,0
140135,Takeahnase,Neurosis,310925,737267,metal,140136,-1,-1,-1,-1,1
140136,Empty,Neurosis,239648,549892,metal,140135,-1,-1,-1,-1,1
140162,Exist,Neurosis,403734,219435,metal,-1,-1,-1,-1,-1,0
140165,Away,Neurosis,229404,61954,metal,-1,-1,-1,-1,-1,0
140179,No River to Take Me Home,Neurosis,245389,569479,metal,-1,-1,-1,-1,-1,0
140195,Origin,Neurosis,293089,316478,metal,-1,-1,-1,-1,-1,0
140219,Just To Get High,Nickelback,147520,876265,rock,49176,124939,14067,64922,10404,1
140604,Rewind,Paolo Nutini,315856,322609,pop,185315,60407,126229,43702,168475,1
140620,Family Man,Pat Green,319806,458240,country,-1,-1,-1,-1,-1,0
140643,I Like Texas,Pat Green,575431,466146,country,-1,-1,-1,-1,-1,0
140669,You Gotta Know,Pat Green,445946,636483,country,140673,-1,-1,-1,-1,1
140673,Washington Avenue,Pat Green,246180,321184,country,140669,-1,-1,-1,-1,1
140683,Wrong Side of Town,Pat Green,485712,377306,country,-1,-1,-1,-1,-1,0
140696,Sing 'Til I Stop Crying,Pat Green,284078,519017,country,-1,-1,-1,-1,-1,0
140714,It's Time,Pat Green,503514,735554,country,-1,-1,-1,-1,-1,0
140741,Forklift,Pavement,596582,862777,rock,-1,-1,-1,-1,-1,0
140938,Artists Rendering Of Me,Poison the Well,488973,889935,metal,-1,-1,-1,-1,-1,0
140950,The Realist,Poison the Well,256121,860648,metal,-1,-1,-1,-1,-1,0
141004,Danger Is Go!,Powerman 5000,351766,884568,metal,13847,167099,86991,-1,-1,1
141031,Return To The City Of The Dead,Powerman 5000,525784,991662,metal,-1,-1,-1,-1,-1,0
141041,Heroes And Villians,Powerman 5000,453151,985196,metal,-1,-1,-1,-1,-1,0
141051,4 Play,Pretty Ricky,738167,421600,randb,-1,-1,-1,-1,-1,0
141098,Field Trip,cinema,386169,96700,soundtrack,-1,-1,-1,-1,-1,0
141107,I Never Left,cinema,295151,307030,soundtrack,-1,-1,-1,-1,-1,0
141111,Detroit,Rancid,498365,1000990,rock,141113,129164,-1,-1,-1,1
141113,Another Night,Rancid,521605,791619,rock,-1,-1,-1,-1,-1,0
141117,Rejected,Rancid,393209,941726,rock,129450,-1,-1,-1,-1,1
141122,Unwritten Rules,Rancid,445859,874976,rock,-1,-1,-1,-1,-1,0
141123,Union Blood,Rancid,398922,987475,rock,129421,-1,-1,-1,-1,1
141124,Get Out Of My Way,Rancid,581435,881102,rock,-1,-1,-1,-1,-1,0
141166,Avenues and Alleyways,Rancid,437107,779697,rock,-1,-1,-1,-1,-1,0
141189,She Wants Money,Ratt,624966,936438,rock,133637,105159,-1,-1,-1,1
141245,A Falling Through,Ray LaMontagne,184808,217710,folk,135993,-1,-1,-1,-1,1
141288,Pressing On,Relient K,347420,1008011,pop,171787,64547,-1,-1,-1,1
141317,Jefferson Aero Plane,Relient K,324692,886882,pop,-1,-1,-1,-1,-1,0
141420,With Arms Outstretched,Rilo Kiley,382585,440192,pop,69412,171857,87940,158595,12218,1
141505,Rage,Savatage,368785,992536,metal,133637,90130,105159,-1,-1,1
141531,Day After Day,Savatage,554461,571352,metal,-1,-1,-1,-1,-1,0
141559,Streets,Savatage,562031,698827,metal,141562,168289,15388,-1,-1,1
141562,Strange Reality,Savatage,466746,854295,metal,-1,-1,-1,-1,-1,0
141574,Believe,Savatage,371734,722937,metal,62285,168289,-1,-1,-1,1
141617,Paragons of Innocence,Savatage,402097,877102,metal,-1,-1,-1,-1,-1,0
141627,Stay with me Awhile,Savatage,305726,701073,metal,-1,-1,-1,-1,-1,0
141661,Jimmy Was a Stimulator,Scott Weiland,315199,676605,rock,-1,-1,-1,-1,-1,0
141707,Empty Walls,Serj Tankian,42320,971075,rock,86990,86992,131712,24715,22275,1
141711,Saving Us,Serj Tankian,177967,764223,rock,131713,131712,167007,120911,41789,1
141858,Dive Over In,Skillet,466981,944801,rock,-1,-1,-1,-1,-1,0
141888,The Thirst Is Taking Over,Skillet,470629,728005,rock,-1,-1,-1,-1,-1,0
141901,My Obsession,Skillet,440058,863556,rock,120956,133088,91882,122800,122810,1
141909,The Last Night,Skillet,99850,735486,rock,133100,64922,22055,120911,124939,1
141911,Better Than Drugs,Skillet,31196,832512,rock,133098,120911,9055,12514,15203,1
141912,Comatose,Skillet,295100,956245,rock,22287,22055,9,124939,64922,1
141915,Falling Inside The Black,Skillet,121536,879103,rock,141909,64922,22055,120911,9,1
141932,Sugartune,Sloan,390437,811564,rock,-1,-1,-1,-1,-1,0
141979,Seems So Heavy,Sloan,544243,692821,rock,141661,-1,-1,-1,-1,1
142018,The Life Of A Working Girl,Sloan,309127,386331,rock,141661,-1,-1,-1,-1,1
142051,You Know What It's About,Sloan,403023,415906,rock,-1,-1,-1,-1,-1,0
142072,Witches Wand,Sloan,403663,782938,rock,-1,-1,-1,-1,-1,0
142087,Latika's Theme,cinema,558018,210787,soundtrack,-1,-1,-1,-1,-1,0
142099,Letter To Dana,Sonata Arctica,196514,704557,metal,62285,85669,90197,7127,-1,1
142119,The End Of This Chapter,Sonata Arctica,324198,789069,metal,168297,-1,-1,-1,-1,1
142121,Land Of The Free,Sonata Arctica,418951,894312,metal,-1,-1,-1,-1,-1,0
142129,The Power Of One,Sonata Arctica,250617,897877,metal,142119,64264,-1,-1,-1,1
142143,Wolf And Raven,Sonata Arctica,337270,1021465,metal,61688,61607,-1,-1,-1,1
142145,Land Of The Free,Sonata Arctica,426037,987234,metal,-1,-1,-1,-1,-1,0
142150,Silver Tongue,Sonata Arctica,523478,843615,metal,-1,-1,-1,-1,-1,0
142157,The Rest Of The Sun Belongs To Me,Sonata Arctica,430617,819439,metal,142150,61676,-1,-1,-1,1
142177,The Harvest,Sonata Arctica,411072,819722,metal,61676,62299,-1,-1,-1,1
142258,Someone Something,Spoon,354382,788686,rock,91810,-1,-1,-1,-1,1
142325,Don't Be Afraid to Sing,Stars,433183,351799,pop,170882,-1,-1,-1,-1,1
142417,No memory,Stone Temple Pilots,331901,378103,rock,6209,122281,122283,53310,3307,1
142641,El Siguiente Capitulo,Tanghetto,401390,499713,world,135294,-1,-1,-1,-1,1
142656,Miedo a Vivir,Tanghetto,334567,365377,world,135294,-1,-1,-1,-1,1
142677,Englishman In New York,Tanghetto,650853,558822,world,135294,-1,-1,-1,-1,1
142683,El Miedo A La Libertad,Tanghetto,419967,552216,world,-1,-1,-1,-1,-1,0
142708,Weight Of The World,Tarkio,537559,671207,country,-1,-1,-1,-1,-1,0
142796,Speak Slow,Tegan and Sara,425304,786372,folk,48666,69412,171857,10926,135313,1
142797,Downtown,Tegan and Sara,379363,691239,folk,69412,10926,171857,135313,-1,1
142903,Highway Battle (From Queens Gambit),cinema,582734,626561,soundtrack,-1,-1,-1,-1,-1,0
142916,Paper Chase,The Academy Is...,645721,909597,rock,142917,-1,-1,-1,-1,1
142917,One More Weekend,The Academy Is...,746725,929719,rock,142916,-1,-1,-1,-1,1
142922,Trophy Kill,The Agonist,327856,827402,metal,125918,131552,-1,-1,-1,1
142951,Window,The Album Leaf,621467,16566,rock,145,59223,-1,-1,-1,1
142959,Eastern Glow,The Album Leaf,328651,210839,rock,145,59223,69418,123338,123335,1
142965,Red-Eye,The Album Leaf,437344,158791,rock,145,59223,186682,-1,-1,1
142966,See In You,The Album Leaf,409075,65881,rock,142967,145,186682,110703,-1,1
142967,Into The Sea,The Album Leaf,222787,374444,rock,145,-1,-1,-1,-1,1
142974,Enchanted Hill,The Album Leaf,327752,34867,rock,142976,-1,-1,-1,-1,1
142976,San Simeon,The Album Leaf,341706,252037,rock,142974,145,97080,120894,-1,1
143002,Change Your Mind,All American Rejects,329029,976703,rock,121334,22055,1258,91498,11162,1
143011,Fallin' Apart,All American Rejects,566881,919333,rock,162160,22072,49156,9,10908,1
143132,Keep Your Hands Off Her,The Black Keys,434122,557356,rock,23196,135663,55153,-1,-1,1
143151,Mr. Gateau,Alexandre Desplat,198916,324223,soundtrack,78103,13940,12162,-1,-1,1
143170,Growing Younger,Alexandre Desplat,217025,94066,soundtrack,171388,-1,-1,-1,-1,1
143189,Here I Dreamt I was an Architect,The Decemberists,650730,613202,rock,69412,91801,190075,-1,-1,1
143272,Quarter Past,The Fall of Troy,440271,762393,rock,-1,-1,-1,-1,-1,0
143273,Problem!,The Fall of Troy,408542,868757,rock,143272,-1,-1,-1,-1,1
143288,I'm Gonna Run,The Fiery Furnaces,481172,693789,rock,-1,-1,-1,-1,-1,0
143340,You Found Me,The Fray,149554,652878,rock,143342,162073,166796,179518,9,1
143342,Never Say Never,The Fray,159855,769987,rock,143340,179518,9,10908,176516,1
143343,Where The Story Ends,The Fray,264699,362142,rock,126198,179518,188398,168468,176988,1
143345,Ungodly Hour,The Fray,152772,203518,rock,179518,126198,94109,127033,161318,1
143408,South American Ghost Ride,The Gathering,399008,399096,rock,-1,-1,-1,-1,-1,0
143435,Broken glass,The Gathering,325654,623017,rock,410,-1,-1,-1,-1,1
143474,Outsmarted,The Hives,501126,862824,rock,9344,90889,-1,-1,-1,1
143485,I'm A Wicked One,The Hives,305405,931139,rock,-1,-1,-1,-1,-1,0
143490,Theme From...,The Hives,366456,922386,rock,129425,160656,-1,-1,-1,1
143499,A Little More For Little You,The Hives,580897,779300,rock,9344,94109,90889,3909,1287,1
143508,Human,The Killers,258104,713446,rock,143509,127033,161318,185276,179068,1
143509,Spaceman,The Killers,231236,1000998,rock,143508,127033,161318,179518,168835,1
143543,July Ones,The New Pornographers,492757,663405,pop,-1,-1,-1,-1,-1,0
143570,The Spirit of Giving,The New Pornographers,335364,547291,pop,-1,-1,-1,-1,-1,0
143598,Bring On The Nubiles,The Stranglers,492991,790787,rock,-1,-1,-1,-1,-1,0
143621,Hey! (Rise Of The Robots),The Stranglers,521223,968417,rock,-1,-1,-1,-1,-1,0
143753,Analyse,Thom Yorke,105945,315865,electro,97289,181892,22786,22828,-1,1
143760,Cymbal Rush,Thom Yorke,757977,340406,electro,97289,-1,-1,-1,-1,1
143780,Unquestioned Answers,Thrice,233329,1013028,rock,107734,-1,-1,-1,-1,1
143793,To Awake and Avenge the Dead,Thrice,545288,802670,rock,138059,-1,-1,-1,-1,1
143800,Stare At The Sun,Thrice,148393,1037338,rock,168010,136025,121334,-1,-1,1
144283,I'll Survive,B.B. King,537093,430399,blues,-1,-1,-1,-1,-1,0
144449,Whoa Mule (Shine),Bo Diddley,702949,644318,rock,-1,-1,-1,-1,-1,0
144667,The Long Way Home,Bob Seger,220864,309628,rock,-1,-1,-1,-1,-1,0
144669,She Can't Do Anything Wrong,Bob Seger,397662,667142,rock,-1,-1,-1,-1,-1,0
144693,The Long Goodbye,Bob Seger,254091,388896,rock,-1,-1,-1,-1,-1,0
