Song_id,Title,Artist,Valance,Arousal,Genre
128352,Dernier jugement,Lofofora,280824,925665,metal
128578,Take My Scars,Machine Head,315206,792810,metal
128696,Just Hold Me,Maria Mena,217729,450310,pop
128703,If You'll Stay in My Past 3,Maria Mena,325193,191132,pop
128705,Belly Up,Maria Mena,85166,341978,pop
128769,LA Minaudi_¢Æ____¢Æ¢Øre,Marin Marais,562686,501316,classical
128811,VI. Gavotte En Rondeau (78),Marin Marais,307576,447984,classical
128815,X. Chaconne (82),Marin Marais,374434,352625,classical
128822,VII. Prelude (3),Marin Marais,285851,199098,classical
128826,Suite en sol mineur- I. Prelude (48),Marin Marais,433917,306393,classical
128830,V. Gigue (52),Marin Marais,480702,377841,classical
128851,Suite en re majeur- I. Prelude (30),Marin Marais,412347,95459,classical
128864,Fuel,Marit Larsen,271490,232150,pop
128906,The Last Laugh,Mark Knopfler,101123,240588,rock
128923,Coyote,Mark Knopfler,514425,484799,rock
128956,Black Hole,Matthew Cain,428527,409517,folk
129137,Friday Night,McFly,952716,958942,rock
129164,Over The Rainbow,Me First and the Gimme Gimmes,490941,969244,rock
129187,Will You Still Love Me Tomorrow,Me First and the Gimme Gimmes,372600,957216,rock
129196,I Believe I Can Fly,Me First and the Gimme Gimmes,706549,933586,rock
129209,Auld Lang Syne,Me First and the Gimme Gimmes,465902,1045406,rock
129218,Desperado,Me First and the Gimme Gimmes,317919,1005584,rock
129223,Lookin' For Love,Me First and the Gimme Gimmes,240709,896643,rock
129228,Rich Girl,Me First and the Gimme Gimmes,304697,815392,rock
129408,Move Your Car,Millencolin,357185,1004915,rock
129413,Replay,Millencolin,231125,978758,rock
129421,Lozin' Must,Millencolin,484574,922944,rock
129425,Twenty Two,Millencolin,531727,909422,rock
129431,Lowlife,Millencolin,330136,959377,rock
129450,Punk Rock Rebel,Millencolin,570820,791070,rock
129517,Bite Your Rhymes,Mindless Self Indulgence,548084,802007,rock
129549,Shut Me Up,Mindless Self Indulgence,535437,937387,rock
129585,Out of Step (With the World),Minor Threat,590563,950209,rock
129587,(I'm Not Your) Steppin' Stone,Minor Threat,435755,787889,rock
129774,Thank You Space Expert,Mogwai,262202,102988,rock
129803,The Boys Are Back In Town,Molly Hatchet,442087,933885,rock
129804,Desperado,Molly Hatchet,437268,545509,rock
129830,One And A Half,Montrose,725567,653020,rock
129837,Nite thoughts,Moon Martin,473295,362911,rock
129859,Take Me To The Top,M_____tley Cr___¢Æ°ø_e,411140,900016,rock
129886,Use It Or Lose It,M_____tley Cr___¢Æ°ø_e,498897,886855,rock
129950,New Tattoo,M_____tley Cr___¢Æ°ø_e,416697,681034,rock
129970,White trash circus,M_____tley Cr___¢Æ°ø_e,485440,892273,rock
129971,Goin'g out swingin',M_____tley Cr___¢Æ°ø_e,499284,855714,rock
130108,Gangstas Make The World Go Round,N.W.A,401747,492157,hip hop
130323,All Day Long,Novastar,831540,227786,pop
130484,Der Strom,Oomph!,322516,825396,metal
130505,6 Fu_ü tiefer,Oomph!,475319,649852,metal
130507,Die Leiter,Oomph!,425265,678306,metal
130513,Wach Auf!,Oomph!,487148,814249,metal
130547,Mozart - Concerto For Clarinet And Orchestra In A,John Barry,543169,109718,soundtrack
130548,Safari,John Barry,312749,252733,soundtrack
130561,Time To Dance,Panic! at the Disco,117270,945882,pop
130562,Lying Is The Most Fun A Girl Can Have Without Taking Her Clothes Off,Panic! at the Disco,114609,739898,pop
130663,Sober,P!nk,121996,654303,pop
130671,It's All Your Fault,P!nk,216462,789731,pop
130682,Frizzle Fry,Primus,442616,590165,rock
130764,Natural Joe,Primus,310756,676064,rock
130813,Wait Up,Q-Tip,331150,594272,hip hop
130934,Ice Age,Ras Kass,437719,471190,hip hop
131045,Brooklyn Zoo & Ratatat - Intro,Ratatat,563650,710109,hip hop
131066,Swisha,Ratatat,377827,652418,hip hop
131114,Field Below,Regina Spektor,101608,227377,pop
131120,Lady,Regina Spektor,319017,421154,pop
131121,Summer In The City,Regina Spektor,120943,313453,pop
131154,Generation Lost,Rise Against,244367,902347,rock
131179,Under The Knife,Rise Against,114577,957154,rock
131183,Worth Dying For,Rise Against,229913,1061224,rock
131188,Audience of One,Rise Against,364504,814965,rock
131201,The Dirt Whispered,Rise Against,481171,854301,rock
131274,Calliope At Night,Clint Mansell,496603,177761,soundtrack
131284,Death In The Desert,Clint Mansell,250954,47861,soundtrack
131286,Bonding,Clint Mansell,285616,130762,soundtrack
131429,Don't Know Why,Saves the Day,63435,646475,pop
131532,Crushing Belial,Shadows Fall,427352,956553,metal
131534,The First Noble Truth,Shadows Fall,313943,968457,metal
131545,Stepping Outside The Circle,Shadows Fall,426953,936711,metal
131547,Mystery Of The Spirit,Shadows Fall,291525,990688,metal
131551,Welcome To The Machine,Shadows Fall,454562,787472,metal
131552,The Light That Blinds,Shadows Fall,374279,940454,metal
131553,Enlightened By The Cold,Shadows Fall,277865,995851,metal
131557,Inspiration On Demand,Shadows Fall,277754,909251,metal
131561,Those Who Cannot Speak,Shadows Fall,340885,1020090,metal
131562,In Effigy,Shadows Fall,382750,847008,metal
131574,Burning The Lives,Shadows Fall,363678,960519,metal
131576,Failure Of The Devout,Shadows Fall,252443,840493,metal
131577,Venomous,Shadows Fall,481286,1035601,metal
131581,The Great Collapse,Shadows Fall,334225,495304,metal
131582,Just Another Nightmare,Shadows Fall,208962,1058779,metal
131641,G_ÉÉ°ß_?an daginn,Sigur R_ÉÉ°ß_s,518160,282702,electro
131647,Flj_ÉÉ°ß_tav_¢Æ__Ék,Sigur R_ÉÉ°ß_s,295929,7058,electro
131649,All Alright,Sigur R_ÉÉ°ß_s,526910,7236,electro
131663,Smile in Your Sleep,Silverstein,225408,1050123,metal
131707,Shadow Creator,Skyfire,152178,985318,metal
131711,Sulfer,Slipknot,165526,1023041,metal
131712,Psychosocial,Slipknot,288029,980931,metal
131713,Dead Memories,Slipknot,41563,992106,metal
131719,Snuff,Slipknot,105924,529146,metal
131782,You Could Be Happy,Snow Patrol,167662,177637,rock
131789,In My Arms,Snow Patrol,574706,701939,rock
131802,Raoui (The Storyteller),Souad Massi,133136,163765,world
131808,Denya (The Earth),Souad Massi,468581,563068,world
131810,Rani Rayha (I'm Leaving),Souad Massi,309356,399000,world
131815,Matbkiche (Don't Cry),Souad Massi,526526,107673,world
131833,Denya Wezmen,Souad Massi,477053,451024,world
131864,Hunted Down,Soundgarden,561985,782072,rock
131896,Kickstand,Soundgarden,496821,966396,rock
131910,Applebite,Soundgarden,371922,594352,rock
131922,Detached,Spineshank,375494,903156,metal
131926,Grey,Spineshank,475511,917886,metal
131933,Height Of Callousness,Spineshank,323524,945807,metal
131938,Play God,Spineshank,445508,950961,metal
131946,Consumed (Obsessive Compulsive),Spineshank,311479,790971,metal
131953,Fallback,Spineshank,358735,853227,metal
131971,Talk Her Down,Starsailor,539413,530823,rock
131976,Fidelity,Starsailor,351579,364230,rock
132051,My Damnation,Static?X,430991,836455,metal
132081,Immigrant Eyes,Steve Earle,293201,289487,folk
132112,We Will Fall Together,Streetlight Manifesto,358074,1079148,rock
132120,The Receiving End Of It All,Streetlight Manifesto,623796,919808,rock
132250,Pancho Villa,Sun Kil Moon,418943,644336,folk
132254,Space Travel Is Boring,Sun Kil Moon,506094,412017,folk
132261,Ocean Breathes Salty,Sun Kil Moon,456119,245527,folk
132280,In It For the Money,Supergrass,442250,872924,rock
132308,Jesus Came From Outta Space,Supergrass,481629,832148,rock
132335,Mansize Rooster,Supergrass,570137,822963,rock
132344,Low C,Supergrass,518409,664759,rock
132406,Plenty,Terrence Howard,474947,679879,randb
132419,People Get Ready-Brotherly Love,Terry Callier,418453,496058,randb
132520,Believe,The Chemical Brothers,258986,901854,electro
132569,"You Can't Spell Crap Without ""C""",The Devil Wears Prada,331247,880838,metal
132573,Nickels Is Money Too,The Devil Wears Prada,104128,946946,metal
132621,There You Are,Goo Goo Dolls,474872,978940,rock
132627,Long Way Down,Goo Goo Dolls,72843,1051644,rock
132641,Before It's Too Late (Sam and Mikaela's Theme),Goo Goo Dolls,402465,552928,rock
132710,Until You Dare,The Hooters,473787,657999,pop
132781,My Girl,The Mamas & the Papas,857098,554515,pop
132806,California Dreamin',The Mamas & the Papas,531457,670597,pop
132843,Funeral Song,The Rasmus,34039,539926,metal
132940,From the Bottom of My Heart,The Wallflowers,79631,498261,rock
133003,Say I'm Sorry,Theory of a Deadman,322506,767378,rock
133038,The Forgotten People,Thievery Corporation,675305,626127,electro
133088,Home,Three Days Grace,108757,961693,rock
133094,Wake Up,Three Days Grace,105319,951360,rock
133098,Pain,Three Days Grace,183470,930215,rock
133100,Never Too Late,Three Days Grace,299452,705720,rock
133104,Let It Die,Three Days Grace,138002,744421,rock
133108,One X,Three Days Grace,456853,795558,rock
133163,Don't Jump,Tokio Hotel,54851,779246,rock
133351,Can't Stop The Sun,Tom Petty and The Heartbreakers,230958,517486,rock
133380,Pimp Without A Caddy,Tone?L?c,525252,657376,hip hop
133404,It Never Rains in Southern California,Tony! Toni! Tone!,814660,476216,randb
133466,Enigma,Trapt,3718,621978,rock
133479,My Own Design,Trapt,311377,837205,rock
133483,Black Rose,Trapt,54553,689552,rock
133557,Down From The Sky,Trivium,412559,904824,metal
133558,Into The Mouth Of Hell We March,Trivium,288514,800036,metal
133563,Of Prometheus And The Crucifix,Trivium,378464,873513,metal
133637,S.M.F.,Twisted Sister,379899,796795,rock
133687,The Hunt,T___¢Æ°ø_r,505393,1009106,metal
133825,Desolate Earth The End Is Here,Underoath,186860,149189,metal
133841,Loss Of Control,Van Halen,500246,881468,rock
133931,Let It Roll,Velvet Revolver,411726,1009892,rock
134151,Tudo na Mais Santa Paz,Vin_¢Æ__Écius de Moraes,695786,610369,latin
134152,Tristeza,Vin_¢Æ__Écius de Moraes,541543,290067,latin
134153,Marcha da Quarta Feira de Cinzas,Vin_¢Æ__Écius de Moraes,440892,413766,latin
134215,Ordo (Ab Chao),(h?d) p.e.,550592,873329,rock
134232,Work On This,(h?d) p.e.,497584,792869,rock
134418,We're In This Love Together,Al Jarreau,475244,617673,randb
134455,She's Leaving Home,Al Jarreau,476255,410834,randb
134466,Through it All,Al Jarreau,397568,520180,randb
134496,Breezin',Al Jarreau,529675,647370,randb
134699,Behind The Gardens - Behind The Wall - Under The Tree,Andreas Vollenweider,602518,291080,world
134708,Caverna Magica,Andreas Vollenweider,778358,290831,world
134717,The White Winds,Andreas Vollenweider,772538,268562,world
134849,Kira's Waltz,Andreas Vollenweider,484572,534947,world
134854,Rhodeaoh,Andrew Bird,726731,212394,pop
134912,Untitled Track,Andrew Bird,300155,510705,pop
134923,Mx Missiles,Andrew Bird,350156,187854,pop
135065,Bradley Smith,At the Drive-In,443581,1004053,rock
135066,Instigate the Role,At the Drive-In,541304,851619,rock
135112,Enfilade,At the Drive-In,518764,807028,rock
135198,Made of Glass,ATB,134262,621862,electro
135206,Trilogy (The Final Chapter),ATB,979121,240900,electro
135209,One small Step,ATB,491274,131317,electro
135216,Under the Sky,ATB,592858,29072,electro
135217,One Million Miles,ATB,611514,14372,electro
135294,Exodo II,Juan Blas,572159,462688,electro
135313,Detlef Schrempf,Band of Horses,243897,416946,rock
135386,Simplesmente,Bebel Gilberto,895974,126266,latin
135388,All Around,Bebel Gilberto,810568,317330,latin
135428,Beyond the Sunrise,Belle and Sebastian,946052,66613,pop
135541,Esther Warns Judah - The River - The People Gather,cinema,449242,485985,soundtrack
135583,All The Way Down,Biffy Clyro,277460,561387,rock
135663,Ain't No Easy Way,Black Rebel Motorcycle Club,286760,737547,rock
135681,Lien On Your Dreams,Black Rebel Motorcycle Club,513781,624512,rock
135755,Journey Through The Dark,Blind Guardian,391429,965642,rock
135984,Flume,Bon Iver,277406,198142,folk
135992,Re-Stacks,Bon Iver,227900,142458,folk
135993,Blood Bank,Bon Iver,245881,409153,folk
136025,Jaws Theme Swimming,Brand New,339661,788104,rock
136044,Handcuffs,Brand New,242181,394483,rock
136119,A Lost Forgotten Sad Spirit,Burzum,370460,890295,metal
136129,Hvis Lyset Tar Oss,Burzum,382064,880236,metal
136142,Illa Ti-andi,Burzum,315712,86714,metal
136181,Wild Horses,Calexico,593123,166330,folk
136262,I Guess I'll Hang My Tears Out To Dry,Cannonball Adderley,576805,320268,jazz
136326,Deadnight Warrior,Children of Bodom,480172,990085,metal
136332,Touch Like Angel of Death,Children of Bodom,318223,1062788,metal
136392,Hate Me!,Children of Bodom,318772,943361,metal
136396,Bodom After Midnight - Bodom Bodom Beach Terror,Children of Bodom,288949,861350,metal
136456,Goodbye To Mother And The Cove,Clap Your Hands Say Yeah,300513,469320,rock
136468,Robbers,Cold War Kids,396168,622434,rock
136480,Avalanche In B,Cold War Kids,39575,171098,rock
136503,Beyond Being,Conjure One,472965,387508,electro
136511,Till It Happens to You,Corinne Bailey Rae,167150,402201,randb
136551,Hell Awaits,Cradle of Filth,385565,820491,metal
136580,The Forest Whispers My Name,Cradle of Filth,490972,818923,metal
136623,The Foetus Of A New Day Kicking,Cradle of Filth,508303,899317,metal
136712,Despise The Icons,Despised Icon,379298,1046342,metal
136804,Luna de Margarita,Devendra Banhart,86140,333614,folk
136822,Remember,Devendra Banhart,667210,62590,folk
136851,Higher,Dr. Dre,343377,706162,hip hop
136924,Pray For Me,E-40,551746,531273,hip hop
137016,Between The Bars,Elliott Smith,229727,75647,folk
137059,Strung Out Again,Elliott Smith,396663,495255,folk
137075,Going Nowhere,Elliott Smith,268983,220538,folk
137083,Whatever (Folk Song In C),Elliott Smith,345364,403220,folk
137151,Postcard,Jon Brion,425181,65788,soundtrack
137158,Down The Drain,Jon Brion,253040,25834,soundtrack
137175,Dead On Arrival,Fall Out Boy,482912,1062621,rock
137201,Thriller,Fall Out Boy,382251,867606,rock
137277,Forgive,Feeder,378442,799034,rock
137284,Radioman,Feeder,364364,594310,rock
137299,Oxygen,Feeder,274140,685861,rock
137303,Just A Day,Feeder,378802,860221,rock
137310,Child In You,Feeder,222434,245933,rock
137318,Moonshine,Feeder,353041,625999,rock
137378,Mr. Motherfucker,Frankenstein Drag Queens from Planet 13,430696,870869,rock
137404,I Was a Teenage Ghoul Scout,Frankenstein Drag Queens from Planet 13,441984,883528,rock
137421,Eat Drugs First,Frankenstein Drag Queens from Planet 13,406069,905921,rock
137443,Your Mother Sucks Cocks In Hell,Frankenstein Drag Queens from Planet 13,358810,896750,rock
137456,Whoop D God Damn Da Doo,Frankenstein Drag Queens from Planet 13,437345,772124,rock
137466,Rock N Roll,Frankenstein Drag Queens from Planet 13,429028,897654,rock
137470,Dawn of the Dead,Frankenstein Drag Queens from Planet 13,474640,867737,rock
137473,Shoot to Thrill,Frankenstein Drag Queens from Planet 13,427852,888599,rock
137522,Nice To Meet You Anyway,Gavin DeGraw,344415,569155,pop
137673,Satan Is A Lawyer,Gojira,537314,703783,metal
137685,The Link,Gojira,334068,620000,metal
137689,Torii,Gojira,313545,24910,metal
137696,Ocean Planet,Gojira,473915,864552,metal
137705,From Mars,Gojira,455627,551258,metal
137735,Kim You Bore Me To Death,Grandaddy,193833,793895,rock
137773,Oxygen - Auxsend,Grandaddy,273402,385706,rock
137786,At My Post,Grandaddy,389503,572894,rock
137858,Shimmy Shimmy Quarter Turn (Take It Back to Square One),Hellogoodbye,526078,908095,pop
137860,Bonnie Taylor Shakedown,Hellogoodbye,701607,887010,pop
137886,Don't Explain,Herbie Hancock,158809,232967,jazz
137919,Far From Home,Hinder,199111,832775,rock
137933,Fyrsta fer?,cinema,508423,21081,soundtrack
137934,Vetur,cinema,261217,346037,soundtrack
137936,Hlemmur 2,cinema,723016,265353,soundtrack
137940,Eg mun L__knast!,cinema,418015,58058,soundtrack
137941,1993,cinema,486746,27783,soundtrack
137944,23.2,cinema,828261,129114,soundtrack
137989,My Best Friend,Hot Hot Heat,525566,781644,rock
137997,I'm Not There,cinema,328901,610668,soundtrack
138001,Stuck Inside Of Mobile With The Memphis Blues Again,cinema,464056,653217,soundtrack
138022,Cold Irons Bound,cinema,407132,287136,soundtrack
138050,Live Love Die,In Fear and Faith,116576,938548,metal
138059,The End,In Fear and Faith,147329,871831,metal
138060,The Road To Hell Is Paved With Good Intentions,In Fear and Faith,411149,864781,metal
138068,Naked as We Came,Iron & Wine,594585,379726,folk
138069,Cinder And Smoke,Iron & Wine,901412,270626,folk
138074,Each Coming Night,Iron & Wine,740489,258840,folk
138075,Free Until They Cut Me Down,Iron & Wine,394331,472551,folk
138086,Resurrection Fern,Iron & Wine,146652,203236,folk
138099,She Got Her Own,Jamie Foxx,894354,511909,randb
138102,Weekend Lover,Jamie Foxx,850537,461298,randb
138156,Fever,Jimmy Smith,858960,489762,jazz
138194,For The Good Times,Jimmy Smith,548158,384482,jazz
138195,Jazz Scattin',Jimmy Smith,300740,574206,jazz
138253,Asik vaysel,Joe Satriani,421826,687386,rock
138420,Vinheta,Jorge Ben,654761,658482,latin
138452,Slow Moves,Jos_É Gonz_____lez,476166,246039,folk
138455,Heartbeats,Jos_É Gonz_____lez,665550,324078,folk
138457,Deadweight On Velveteen,Jos_É Gonz_____lez,401082,284635,folk
138465,Killing for Love,Jos_É Gonz_____lez,329326,517178,folk
138470,The Nest,Jos_É Gonz_____lez,389172,242392,folk
138484,Vaca Que Cambia De Querencia,Juana Molina,450316,173169,pop
138586,I'm a Dog,Kid Rock,463457,768387,rock
138614,Rock 'N Roll Pain Train,Kid Rock,423379,785378,rock
138660,Big Blue Overture,_âric Serra,615540,339155,soundtrack
138662,Sailing to Death,_âric Serra,491932,336362,soundtrack
138683,Gone B4 Yr Home,Le Tigre,700394,484125,pop
138854,El Mono Tremendo,Luis Alberto Spinetta,543547,808233,pop
138890,Cord_ÉÉ°ß_n de Perfume,Luis Alberto Spinetta,319784,313891,pop
138957,Tu Cuerpo Mediodia,Luis Alberto Spinetta,239950,565532,pop
138988,Esta es la Sombra,Luis Alberto Spinetta,403998,292900,pop
139334,These Chains,Marillion,384007,480127,rock
139353,This Is the 21st Century,Marillion,457645,587721,rock
139375,See it like a Baby,Marillion,306877,644149,rock
139406,These Hard Times,Matchbox Twenty,558232,432166,rock
139431,Limassol,Max__mo Park,450942,644216,rock
139558,Rebirth,Medeski Martin and Wood,300675,497215,jazz
139582,Nothing In Rambling,Memphis Minnie,434451,326357,blues
139595,Butcher,Metric,476973,149465,pop
139609,Calculation Theme,Metric,488767,334528,pop
139621,Patriarch On a Vespa,Metric,336795,806945,pop
139679,White Lips Kissed,Mew,302116,450796,pop
139716,Tin Soldiers,The Mighty Mighty Bosstones,274471,980096,rock
139743,Desensitized,The Mighty Mighty Bosstones,451623,947491,rock
139784,Great Plain,Mike Oldfield,522963,530643,rock
139791,The Watchful Eye,Mike Oldfield,633502,94973,rock
139798,Moonwatch,Mike Oldfield,686904,14220,rock
139812,Harmonics,Mike Oldfield,535310,451589,rock
139863,Knights,Minus the Bear,385918,594709,rock
139899,Don't Call It A Come Back,Motion City Soundtrack,336220,783103,rock
139905,A-OK,Motion City Soundtrack,416964,959210,rock
139962,There Is a Number of Small Things,m___¢Æ°ø___°©m,639709,127124,electro
139970,SleepSwim,m___¢Æ°ø___°©m,692757,34882,electro
139975,KHalf Noise,m___¢Æ°ø___°©m,388591,3456,electro
139981,Svefn-Sund,m___¢Æ°ø___°©m,789160,186048,electro
139986,K-Halft Ohljod,m___¢Æ°ø___°©m,336027,174731,electro
140074,More Than Words,Naturally 7,991938,463401,randb
140118,Insensitivity,Neurosis,319240,718598,metal
140121,Pain Of Mind,Neurosis,332464,1026207,metal
140135,Takeahnase,Neurosis,310925,737267,metal
140136,Empty,Neurosis,239648,549892,metal
140162,Exist,Neurosis,403734,219435,metal
140165,Away,Neurosis,229404,61954,metal
140179,No River to Take Me Home,Neurosis,245389,569479,metal
140195,Origin,Neurosis,293089,316478,metal
140219,Just To Get High,Nickelback,147520,876265,rock
140604,Rewind,Paolo Nutini,315856,322609,pop
140620,Family Man,Pat Green,319806,458240,country
140643,I Like Texas,Pat Green,575431,466146,country
140669,You Gotta Know,Pat Green,445946,636483,country
140673,Washington Avenue,Pat Green,246180,321184,country
140683,Wrong Side of Town,Pat Green,485712,377306,country
140696,Sing 'Til I Stop Crying,Pat Green,284078,519017,country
140714,It's Time,Pat Green,503514,735554,country
140741,Forklift,Pavement,596582,862777,rock
140938,Artists Rendering Of Me,Poison the Well,488973,889935,metal
140950,The Realist,Poison the Well,256121,860648,metal
141004,Danger Is Go!,Powerman 5000,351766,884568,metal
141031,Return To The City Of The Dead,Powerman 5000,525784,991662,metal
141041,Heroes And Villians,Powerman 5000,453151,985196,metal
141051,4 Play,Pretty Ricky,738167,421600,randb
141098,Field Trip,cinema,386169,96700,soundtrack
141107,I Never Left,cinema,295151,307030,soundtrack
141111,Detroit,Rancid,498365,1000990,rock
141113,Another Night,Rancid,521605,791619,rock
141117,Rejected,Rancid,393209,941726,rock
141122,Unwritten Rules,Rancid,445859,874976,rock
141123,Union Blood,Rancid,398922,987475,rock
141124,Get Out Of My Way,Rancid,581435,881102,rock
141166,Avenues and Alleyways,Rancid,437107,779697,rock
141189,She Wants Money,Ratt,624966,936438,rock
141245,A Falling Through,Ray LaMontagne,184808,217710,folk
141288,Pressing On,Relient K,347420,1008011,pop
141317,Jefferson Aero Plane,Relient K,324692,886882,pop
141420,With Arms Outstretched,Rilo Kiley,382585,440192,pop
141505,Rage,Savatage,368785,992536,metal
141531,Day After Day,Savatage,554461,571352,metal
141559,Streets,Savatage,562031,698827,metal
141562,Strange Reality,Savatage,466746,854295,metal
141574,Believe,Savatage,371734,722937,metal
141617,Paragons of Innocence,Savatage,402097,877102,metal
141627,Stay with me Awhile,Savatage,305726,701073,metal
141661,Jimmy Was a Stimulator,Scott Weiland,315199,676605,rock
141707,Empty Walls,Serj Tankian,42320,971075,rock
141711,Saving Us,Serj Tankian,177967,764223,rock
141794,Kem _Ég enn af k_____ldum hei_¢Æ__¢Æ°◊__um,Sigur R_ÉÉ°ß_s,186909,40514,electro
141796,Fj_____ll _¢Æ__É austri fagurbl_____,Sigur R_ÉÉ°ß_s,190719,253945,electro
141800,Untitled 1 (a.k.a. Vaka),Sigur R_ÉÉ°ß_s,227478,111218,electro
141802,Untitled 3 (a.k.a. Samskeyti),Sigur R_ÉÉ°ß_s,373000,353321,electro
141806,Untitled 7 (a.k.a. Dau_¢Æ__¢Æ°◊__alagi_¢Æ__¢Æ°◊__),Sigur R_ÉÉ°ß_s,80308,489313,electro
141858,Dive Over In,Skillet,466981,944801,rock
141888,The Thirst Is Taking Over,Skillet,470629,728005,rock
141901,My Obsession,Skillet,440058,863556,rock
141909,The Last Night,Skillet,99850,735486,rock
141911,Better Than Drugs,Skillet,31196,832512,rock
141912,Comatose,Skillet,295100,956245,rock
141915,Falling Inside The Black,Skillet,121536,879103,rock
141932,Sugartune,Sloan,390437,811564,rock
141979,Seems So Heavy,Sloan,544243,692821,rock
142018,The Life Of A Working Girl,Sloan,309127,386331,rock
142051,You Know What It's About,Sloan,403023,415906,rock
142072,Witches Wand,Sloan,403663,782938,rock
142087,Latika's Theme,cinema,558018,210787,soundtrack
142099,Letter To Dana,Sonata Arctica,196514,704557,metal
142119,The End Of This Chapter,Sonata Arctica,324198,789069,metal
142121,Land Of The Free,Sonata Arctica,418951,894312,metal
142129,The Power Of One,Sonata Arctica,250617,897877,metal
142143,Wolf And Raven,Sonata Arctica,337270,1021465,metal
142145,Land Of The Free,Sonata Arctica,426037,987234,metal
142150,Silver Tongue,Sonata Arctica,523478,843615,metal
142157,The Rest Of The Sun Belongs To Me,Sonata Arctica,430617,819439,metal
142177,The Harvest,Sonata Arctica,411072,819722,metal
142258,Someone Something,Spoon,354382,788686,rock
142325,Don't Be Afraid to Sing,Stars,433183,351799,pop
142417,No memory,Stone Temple Pilots,331901,378103,rock
142641,El Siguiente Capitulo,Tanghetto,401390,499713,world
142656,Miedo a Vivir,Tanghetto,334567,365377,world
142677,Englishman In New York,Tanghetto,650853,558822,world
142683,El Miedo A La Libertad,Tanghetto,419967,552216,world
142708,Weight Of The World,Tarkio,537559,671207,country
142796,Speak Slow,Tegan and Sara,425304,786372,folk
142797,Downtown,Tegan and Sara,379363,691239,folk
142837,Swamp,T_Él_Épopmusik,345476,405284,pop
142903,Highway Battle (From Queens Gambit),cinema,582734,626561,soundtrack
142916,Paper Chase,The Academy Is...,645721,909597,rock
142917,One More Weekend,The Academy Is...,746725,929719,rock
142922,Trophy Kill,The Agonist,327856,827402,metal
142951,Window,The Album Leaf,621467,16566,rock
142959,Eastern Glow,The Album Leaf,328651,210839,rock
142965,Red-Eye,The Album Leaf,437344,158791,rock
142966,See In You,The Album Leaf,409075,65881,rock
142967,Into The Sea,The Album Leaf,222787,374444,rock
142974,Enchanted Hill,The Album Leaf,327752,34867,rock
142976,San Simeon,The Album Leaf,341706,252037,rock
143002,Change Your Mind,All American Rejects,329029,976703,rock
143011,Fallin' Apart,All American Rejects,566881,919333,rock
143132,Keep Your Hands Off Her,The Black Keys,434122,557356,rock
143151,Mr. Gateau,Alexandre Desplat,198916,324223,soundtrack
143170,Growing Younger,Alexandre Desplat,217025,94066,soundtrack
143189,Here I Dreamt I was an Architect,The Decemberists,650730,613202,rock
143272,Quarter Past,The Fall of Troy,440271,762393,rock
143273,Problem!,The Fall of Troy,408542,868757,rock
143288,I'm Gonna Run,The Fiery Furnaces,481172,693789,rock
143340,You Found Me,The Fray,149554,652878,rock
143342,Never Say Never,The Fray,159855,769987,rock
143343,Where The Story Ends,The Fray,264699,362142,rock
143345,Ungodly Hour,The Fray,152772,203518,rock
143408,South American Ghost Ride,The Gathering,399008,399096,rock
143435,Broken glass,The Gathering,325654,623017,rock
143474,Outsmarted,The Hives,501126,862824,rock
143485,I'm A Wicked One,The Hives,305405,931139,rock
143490,Theme From...,The Hives,366456,922386,rock
143499,A Little More For Little You,The Hives,580897,779300,rock
143508,Human,The Killers,258104,713446,rock
143509,Spaceman,The Killers,231236,1000998,rock
143543,July Ones,The New Pornographers,492757,663405,pop
143570,The Spirit of Giving,The New Pornographers,335364,547291,pop
143598,Bring On The Nubiles,The Stranglers,492991,790787,rock
143621,Hey! (Rise Of The Robots),The Stranglers,521223,968417,rock
143753,Analyse,Thom Yorke,105945,315865,electro
143760,Cymbal Rush,Thom Yorke,757977,340406,electro
143780,Unquestioned Answers,Thrice,233329,1013028,rock
143793,To Awake and Avenge the Dead,Thrice,545288,802670,rock
143800,Stare At The Sun,Thrice,148393,1037338,rock
144283,I'll Survive,B.B. King,537093,430399,blues
144449,Whoa Mule (Shine),Bo Diddley,702949,644318,rock
144667,The Long Way Home,Bob Seger,220864,309628,rock
144669,She Can't Do Anything Wrong,Bob Seger,397662,667142,rock
144693,The Long Goodbye,Bob Seger,254091,388896,rock
144696,Fourth Shot,Cabaret Voltaire,493556,663253,rock
144753,Green Grass,Cibelle,108539,75217,latin
144756,London London,Cibelle,845547,285952,latin
144882,Peace Is Just A Word,Eurythmics,468869,599830,rock
144906,Paper Bag,Fiona Apple,203676,509616,pop
144996,I Can't Get Along With Society,Grand Funk Railroad,434661,649484,rock
145055,Genevieve,Grand Funk Railroad,529268,782987,rock
145169,IfWhiteAmericaToldTheTruthForOneDayIt'sWorldWouldFallApart,Manic Street Preachers,551584,794578,rock
145174,4st 7lb,Manic Street Preachers,421847,855451,rock
145180,P.C.P.,Manic Street Preachers,394125,826821,rock
145208,Intravenous Agnostic,Manic Street Preachers,500657,981334,rock
145253,But Beautiful,Natalie Cole,443759,204647,vocal pop
145261,Mysteriality,Orchestral Manoeuvres in the Dark,365234,507687,rock
145439,The More You Know,Saint Etienne,657112,312982,pop
145453,Heart Failed (In The Back Of A Taxi),Saint Etienne,569428,457314,pop
145567,21,The Paddingtons,358949,850647,rock
